1183;3401560180121;6018012;;TABOURET DOUCHE POI TA5012 MM;;49,70;49,70;20,0;;;;1;1;1
8652;3401520391536;2039153;;AIG SERT MONOC 1,5 T 3/8 C394 16 70CM 4/0;;12,89;12,89;20,0;;;;0;1;1
8290;3401520391826;2039182;;AIG SERT PROL 1,5 T 3/8 F2847 13 75CM 4/0;;14,99;14,99;20,0;;;;0;1;1
2169;3401560117912;6011791;;COUSS GONFLABLE ROND40 2820MM DIAM 40;;56,00;56,00;20,0;;;;1;1;1
1178;;7969603;;ALESE REUTILISABLE 85X90CM;;31,70;31,70;20,0;;;;1;1;1
2252;;4698807;3511016055900;LUC ET LEA SUCETTE SYM FÉE +6MOIS;;4,10;4,10;20,0;;;;2;1;1
1179;;9499478;;STIMED ELECTRODES ABDOMINALES B/2;;9,20;9,20;5,5;;;;2;1;1
15389;;2052260;5414874003558;ID EXPERT SLIP MAXI LARGE SC/15 ( CARTON DE 3 );;20,30;20,30;20,0;;;;0;1;1
2883;3401551685086;5168508;;MV PINC EPIL SOFT COLOR X36 PRESENT;;4,90;4,90;20,0;;;;1;1;1
2167;3401527213824;2721382;;CANULE DE GUEDEL N2        MM;;2,20;2,20;20,0;;;;1;1;1
19453;3401527213992;2721399;;CANULE DE GUEDEL N3        MM;;2,10;2,10;20,0;;;;0;1;1
2884;3401527244231;2724423;;AIG SERT MONOC 1 T3/8 16W3204 5/0 45CM;;15,79;15,79;20,0;;;;0;1;1
8649;;9498728;;PETITE PERLINE;;11,20;11,20;10,0;;;;0;1;1
3565;;9498846;;HUILE CAMPHREE 125ML;;11,20;11,20;20,0;;;;1;1;1
2882;3401051289289;5128928;;PILBOX POCKET ASS PRESENT 18 TROUS;;9,50;9,50;20,0;;;;3;1;1
1973;;7804227;;REHAUSSE WC CLIPPER 4 ACCOUDoir ESCAMOTABLE;;66,40;66,40;20,0;;;;0;1;1
19185;;9313048;;LOCATION FAUTEUIL ROULANT - DE 52 SEM + 1 ACCES.;;16,45;16,45;5,5;;;;0;1;1
19729;;9313054;;LOCATION FAUTEUIL ROULANT - DE 52 SEM + 2 ACCES.;;21,30;21,30;5,5;;;;0;1;1
15428;;2453131;5410853039273;PILE LR06/AA 1,5V BLIST4   MM;;3,60;3,60;20,0;;;;1;1;1
7977;;9312801;;PREPARATION MAGISTRALE REMBOURSABLE;;8,99;8,99;2,1;;;;0;1;1
3564;;9312882;;CANNE ANGLAISE ACHAT/UNITE;;12,20;12,20;10,0;;;;50;1;1
18437;;9312959;;PRODUIT CHIMIQUE PERIME 2.1%;;195,30;195,30;2,1;;;;0;1;1
1173;;5821902;;CLIP PR CANNE ANGLAISE     MM;;2,60;2,60;5,5;;;;1;1;1
18824;;4472256;;MATELAS APLOT+ALES VA103MB MM MONOBLOC;;135,45;135,45;20,0;;;;0;1;1
15510;;5824266;4250373600154;GARROT TOURNIQUET A13201   MM;;13,00;13,00;20,0;;;;0;1;1
15343;;2453125;5410853039334;PILE LR03/AAA 1,5V BLIST4  MM;;4,00;4,00;20,0;;;;0;1;1
5592;;5815327;;GANT VINYL 7-8 M BT100 non pdre;;5,00;5,00;5,5;;;;0;1;1
3563;;5197651;;CEINTURE PELVIEN MM CPETM  MM;;49,60;49,60;20,0;;;;0;1;1
19060;;5175454;;TALONNIE MOUS VISC P902T1HXMM;;173,79;173,79;20,0;;;;0;1;1
6957;;7816101;;CHAMP ST N OUV 75X90 307590MM;;3,60;3,60;20,0;;;;0;1;1
18809;;7525272;;AIG SERT FIL 2 T3/8 87300B 20 3/0 90CM;;3,49;3,49;20,0;;;;0;1;1
5590;;5196887;;COUVERTURE DE SURVIE T 1727MM;;3,60;3,60;20,0;;;;0;1;1
8643;;5175069;;MASQUE OXYG AD 1041        MM;;3,80;3,80;20,0;;;;0;1;1
2879;;5177708;;SONDE PET FOL BAL F CH14   MM;;3,96;3,96;5,5;;;;0;1;1
4593;;4890551;;NEURO TENS TEM ECO2 104062 MM;;208,52;208,52;20,0;;;;0;1;1
1167;;5823232;;GANT LATEX ST 8-9PAIR NPOUDMM;;1,40;1,40;20,0;;;;0;1;1
8282;;2451054;;GANTS NITRILE NON POUDRE TAILLE L 8-9 BTE 100;;6,10;6,10;5,5;;;;1;1;1
8283;;2453645;;PILE AUDITIVE BT6 312 ZA   MM;;7,00;7,00;20,0;;;;1;1;1
11640;;7336424;3337871305826;VICHY CIRE EPIL TOLER 6BANDES;;11,50;11,50;20,0;;;;4;1;1
8280;;5199495;3664604029576;BASSIN LIT CONFORT ET COUVERCLE BLEU;;15,90;15,90;20,0;;;;1;1;1
6259;;5823172;3701429401825;CEINTURE PELVIEN LARG CPETLMM;;41,30;41,30;20,0;;;;0;1;1
18068;3401560186031;;;TAPIS DE BAIN bleu 4080000mm    MM;;16,30;16,30;20,0;;;;0;1;1
16540;;5178636;3701126709552;SUPP COLLECT URINE PHARMAT;;3,20;3,20;20,0;;;;0;1;1
18067;;2426447;;TAPIS BAIN A223201;;9,56;9,56;20,0;;;;0;1;1
2313;;7131691;3573678665606;URINAL CPF POLY T SPLE HOMME;;7,30;7,30;20,0;;;;0;1;1
14865;;5197898;;POUSS SERING PROLONGATEUR 150;;2,40;2,40;20,0;;;;0;1;1
15808;;2452545;;POIGNEES MOUSSE CANNE;;12,70;12,70;5,5;;;;0;1;1
13839;;5196829;;MICROPERFUSEUR 5-10 MM ORANGE;;,60;,60;20,0;;;;0;1;1
13841;;9800067;;LOUPE LUNETTES LCP D1.5;;14,90;14,90;20,0;;;;18;1;1
15806;3401099419167;9941916;;LOUPE LUNETTES LCP D1;;14,90;14,90;20,0;;;;11;1;1
13838;;9813265;;LUNETTES SOLAIRES HOMMES;;34,90;34,90;20,0;;;;10;1;1
16597;;9813271;;LUNETTES SOLAIRES FEMMES;;34,90;34,90;20,0;;;;13;1;1
13835;;5823249;;GANT PHARMAT MED LATEX;;1,40;1,40;20,0;;;;0;1;1
15805;;5815379;;CHAMP ST FEN 45X75;;2,70;2,70;20,0;;;;0;1;1
13498;;2450193;;GANTS LATEX N pdr  7/8 BT100;;9,20;9,20;20,0;;;;0;1;1
7039;;5189924;3480195025786;GANTS NITRILE BLEU NON PDR 6/S B/100;;21,30;21,30;20,0;;;;1;1;1
12804;;5810330;;CRACHOIR PLAS  CO UVERCL;;1,80;1,80;20,0;;;;0;1;1
12805;;7883238;;CRYOCHRONO MAUX TETE BANDEAU2;;19,40;19,40;20,0;;;;1;1;1
16595;;7794227;;EARBAND BANDEAN NEOPR MEDIUM;;24,90;24,90;20,0;;;;0;1;1
13833;;7794210;;EARBAND IT BANDEAU NEOPRENE L;;24,90;24,90;20,0;;;;1;1;1
12114;;6260989;;CPF HUI FOIE MORUE PHARM 1L;;42,10;42,10;2,1;;;;0;1;1
13162;;6131772;;CPF VASELINE BLANCHE BT1KG;;18,30;18,30;2,1;;;;1;1;1
15804;;7373046;;COUVERT ERGONO A310100MM;;71,90;71,90;20,0;;;;1;1;1
9755;;5823752;;CANNE T MAGI ALU NOIR;;17,00;17,00;10,0;;;;0;1;1
9756;;5819762;;CANNE TRIPODE;;26,95;26,95;10,0;;;;0;1;1
15946;;5169063;;ATTELLE ALLUMOUS BRAS 90X450M;;35,50;35,50;20,0;;;;1;1;1
15981;;6387419;;BISTOURI 23 BT10;;12,00;12,00;20,0;;;;3;1;1
14180;;5819704;;CANNE T ANATOMIQUE DROITE;;15,50;15,50;10,0;;;;0;1;1
19194;;;7640131971072;BROS-DENT edel white ultrasoft+ b/1;;4,50;4,50;20,0;;;;5;1;1
1168;;7816130;;CHAMP ST FENES 75X90 327590MM;;4,00;4,00;20,0;;;;0;1;1
12675;;;3401596217556;PINCE A EPILER XL MORS CRABE ESTIPHARM;;8,99;8,99;20,0;;;;3;1;1
15761;;;3701126712255;PINCE de kocher 14 cm;;9,80;9,80;20,0;;;;0;1;1
1984;;9001656;;WATERPIK WATERFLOSSER SANS FIL;;89,00;89,00;20,0;;;;3;1;1
13163;;6513976;;PROLONGATEUR CATHET 3V141 MM;;7,80;7,80;20,0;;;;0;1;1
13837;;0235016;;LUNETTES SOLAIRES 0/2ANS;;19,90;19,90;20,0;;;;0;1;1
17398;;6326727;3701126705578;BATONNET soin citr10cmx3mm;;,60;,60;20,0;;;;0;1;1
18821;;6283118;3661379198445;HEMODIA SET DE POSEVVP 8275MM;;13,30;13,30;20,0;;;;0;1;1
8037;;2900015;0103700219350;GANT LATEX 6-7 BT TAILLE S POUDRE;;9,90;9,90;5,5;;;;0;1;1
14376;3401547496054;;3401547496054;CPF MAGNESIUM CHLOR SACH BT50;;115,00;115,00;5,5;;;;71;1;1
17652;;;3700567700968;MINIVERSOL NaCl 0.9% 45ML X24 UNIDOSES;;48,90;48,90;20,0;;;;0;1;1
8487;;4747983;3532663008088;EYE CARE GEL EMOLL ONGL CONT;;11,50;11,50;20,0;;;;1;1;1
18432;;9312965;;PRODUIT CHIMIQUE PERIME 20%;;72,70;72,70;20,0;;;;0;1;1
10610;;7572076;3323037572157;AKILEINE COQUE HALLUX OIGNON;;8,50;8,50;20,0;;;;1;1;1
15450;;6336675;;ARCEAU LIT HERDEGEN MM AHM;;8,00;8,00;20,0;;;;0;1;1
19849;;;3596200976704;weleda coffret beaute intoporelle;;21,90;,00;20,0;;;;3;1;1
19843;;;5010724000496;MIGHTY PATCH SURFACE X10;;14,99;,00;20,0;;;;6;1;1
19844;;;5010724000526;MIGHTY PATCH DUO ;;,00;;20,0;;;;6;1;1
19847;;;3596200976407;weleda coffret relaxation;;21,90;,00;20,0;;;;3;1;1
19652;;2450796;;CURETTE DERMATO 7.0MM  X10;;26,20;26,20;5,5;;;;0;1;1
19816;;9638879;3701127715385;EMBOUT DEAMBULATEUR 25MM;;6,30;,00;20,0;;;;2;1;1
19841;;6029825;3701127746808;EMBOUT ROLATOR S24EMB2 ROND PHARMAT;;5,20;5,20;20,0;;;;0;1;1
19383;;;4045439053384;AIG SERT DAFILON  5/0 DS16 BLEU;;4,09;4,09;5,5;;;;0;1;1
19466;;2450514;;TROUSSE DE SECOURS YLEA;;7,90;7,90;20,0;;;;1;1;1
19542;;5398533;5414874003275;ID EXPERT SLIP PLUS S B/14;;12,20;12,20;20,0;;;;0;1;1
19239;;2729969;;BD AIG 40MM 125/100 BT100;;5,10;5,10;20,0;;;;0;1;1
19240;;2729981;;BD AIG 40MM 8/10 BT 100;;5,10;5,10;20,0;;;;0;1;1
19256;;5175081;3701127747805;POIGNEE DEAMBULATEUR DROITE;;13,80;13,80;20,0;;;;1;1;1
19272;;;3701129808474;LOT BIODERMA CREALINE H2O YEUX 2X125ML;;25,90;25,90;20,0;;;;0;1;1
19305;;;3336060040388;LUNETTES MINIFARER 2-5ANS CLACES ROSE;;19,90;19,90;20,0;;;;2;1;1
18916;3401060003869;6000386;;REHAUSSE WC REHOTEC 13CM;;33,60;33,60;20,0;;;;0;1;1
18921;;4238081;3701127706130;TABLE A MALADE DIFFUSION ;;90,10;90,10;20,0;;;;0;1;1
18801;;2451049;3700425904194;GANT VINYL NP MEDIUM ;;5,00;5,00;5,5;;;;0;1;1
18822;;6356747;;TENSI + STRAP NEURO ;;9,50;9,50;20,0;;;;0;1;1
18827;;6343176;3760316090092;TENSI + GEL CONDUCTEUR ELECTRODES ;;6,30;6,30;20,0;;;;0;1;1
18841;;2450553;3664604051140;BROSSE DE DOUCHE 2 FACES;;26,30;26,30;20,0;;;;0;1;1
18214;;2450829;3760223834796;PINCE PRECH ERGO RAECH 76CM ;;13,30;13,30;20,0;;;;0;1;1
18230;;2450802;;TENS BATTERIE ECO/URO 2457081MM;;28,80;28,80;20,0;;;;0;1;1
18296;;2451056;3700425936294;TAMPON ALCOOL BT100 PHARMAT;;2,30;2,30;20,0;;;;0;1;1
17745;;;3770023386029;LES BIENFAITS TONUS SPRAY 30ML;;19,99;19,99;5,5;;;;5;1;1
17749;;;3770023386012;LES BIENFAITS SOMMEIL SPRAY 30ML;;19,99;19,99;5,5;;;;4;1;1
18026;;;3324120004791;DISTRIBUTEUR SAVON;;46,00;46,00;20,0;;;;0;1;1
17709;;5398473;5414874003572;ID EXPERT SLIP PLUS XL;;18,30;18,30;20,0;;;;0;1;1
17757;;;3770023386036;LES BIENFAITS STRESS SPRAY 30ML;;19,99;19,99;5,5;;;;1;1;1
17500;;2450405;8964003080075;CURETTE PEDI BESNIER FEN N3MM;;11,00;11,00;20,0;;;;0;1;1
17560;;2450794;6971605470656;GANR VINYLE TAILLE M B/100 NON POUDRE;;6,30;6,30;5,5;;;;0;1;1
17561;;2450816;;GANT VINYLE TAILLE XL B/100 NON POUDRE;;6,30;6,30;5,5;;;;0;1;1
17562;;;3596200097621;WELEDA BEBE COFFRET CADEAU;;13,90;13,90;20,0;;;;0;1;1
17117;;2450741;6952062770091;AUTOTEST covid 19 cerp deepblue;;3,35;3,35;,0;;;;0;1;1
17414;;;3760270171264;ESTIPHARM PINCE A EPILER XL;;5,90;5,90;20,0;;;;0;1;1
16877;;;3336060339307;LUNETTES CHIBA 1-3 ans turquoise;;19,90;19,90;20,0;;;;2;1;1
16869;;;3336060339314;LUNETTES BABYFARER 0-3 ans glace/rose;;19,90;19,90;20,0;;;;2;1;1
16868;;;3336060339338;LUNETTES MINIFARER 2-5 ans noir/lama;;19,90;19,90;20,0;;;;0;1;1
16870;;;3336060339345;LUNETTES MINIFARER 2-5 ans beige/herisson;;19,90;19,90;20,0;;;;2;1;1
18495;;2450819;;DRAP D'EXAMEN 1 rouleau;;6,70;6,70;20,0;;;;0;1;1
18459;;;5053250025977;FETE FAMILLE FABULEUSE 4 BROSSES BAMBOU ;;12,90;12,90;20,0;;;;0;1;1
18462;;;5053250025359;FETE BROSSE A DENTS BAMBOU MEDIUM;;3,90;3,90;20,0;;;;0;1;1
16872;;;3336060339277;LUNETTES CHIBA 0-2 ans turquoise/blanc;;19,90;19,90;20,0;;;;5;1;1
16873;;;3336060339284;LUNETTES CHIBA 0-2 ans violet/blanc;;19,90;19,90;20,0;;;;2;1;1
3848;;;4008339619043;Bouillotte SMART 1.8l grise;;24,90;24,90;20,0;;;;2;1;1
14476;;;7640131971935;EDEL+WHITE bacterio target bte 2 ;;14,90;14,90;20,0;;;;1;1;1
15470;;6044860;5414874007099; ID EXPERT SLIP MAXI XL/15 MM SACHET DE 15 ;;23,80;23,80;20,0;;;;0;1;1
16543;;6022671;3701127726190;ROLATOR 4ROUES+SIEGE 96N31;;162,81;162,81;10,0;;;;1;1;1
14795;;;3700211141949;creme mains jasmin 30ml;;3,90;3,90;20,0;;;;4;1;1
14194;;;3760200510088;VISIOCLEAN spray antui-buee 20ml;;6,95;6,95;20,0;;;;21;1;1
4782;;;7640131978538;EDEL+WHITE fil dentaire supersoft b/50;;5,90;5,90;20,0;;;;1;1;1
18312;;5260962;3760115260962;BONBONS SAV MURE FRAMBOISE 130G UPP;;3,90;3,90;20,0;;;;11;1;1
18334;;2451017;3664604041288;COUSSIN KALLI VISCO 40X40;;69,00;69,00;20,0;;;;0;1;1
14474;;;7640131971317;EDEL WHITE pro ortho brush ;;4,50;4,50;20,0;;;;5;1;1
16867;;;3336060339321;LUNETTES BABYFARER 0-3 ans dino/bleu;;19,90;19,90;20,0;;;;4;1;1
19576;;2450516;;TROUSSE SECOURS YLEA GM;;19,50;19,50;20,0;;;;1;1;1
5609;;6173822;;BAS DYN2 FIX TR S N BGCL;;29,78;29,78;5,5;;;;1;1;1
18467;;2450499;3664604051102;BARRE MURAL AFIXER 30CM ;;15,90;15,90;20,0;;;;0;1;1
1978;;9001076;;PPC APNEE DU SOMMEIL FORFAIT 9.TL3/SEMAINE;;4,00;4,00;20,0;;;;0;1;1
14512;;6576497;; GLUCOSE 75G BT10 CPF;;46,00;46,00;5,5;;;;0;1;1
19402;;;3660381001316;PRESS LIFT CHAIR ADULTE T1;;78,90;78,90;20,0;;;;0;1;1
19755;;5810318;;GARROT LATEX STD 75CM      MM;;1,70;1,70;20,0;;;;0;1;1
18322;;5260955;3760115260955;BONBONS SAV SAPIN MIEL 130G UPP;;3,90;3,90;20,0;;;;12;1;1
19575;;2457152;;TALONNIERE FIBRE 11/10135  MM;;27,61;27,61;2,1;;;;0;1;1
4688;3401599606067;9960606;3511016055580;LUC ET LEA SUCETTE SYMÉTRIQ +6MOIS PT CHAT;;4,10;4,10;20,0;;;;1;1;1
17210;;6601663;;COTOCOUCHE CCHE 1AGE PAQ/60;;6,40;6,40;20,0;;;;0;1;1
2903;;5198099;;AQUASONIC 100GEL 6730025MM;;8,00;8,00;20,0;;;;0;1;1
19461;;6662564;;CPF EAU CHAUX 1L;;16,10;16,10;2,1;;;;0;1;1
5600;3401166238486;6623848;;MATELAS COMBI ALOVAVMA63RCPMM COMPRIME;;296,62;296,62;20,0;;;;0;1;1
18464;;;5053250018580;FETE BROSSE A DENTS BAMBOU SOUPLE;;3,90;3,90;20,0;;;;0;1;1
17756;;;3770023386005;LES BIENFAITS DIGESTION SPRAY 30ML;;19,99;19,99;5,5;;;;4;1;1
12808;;5196812;;MICROPERFUSEUR 6-10 MM violet;;,60;,60;20,0;;;;0;1;1
12809;;4409186;;PLANCHE DE BAIN PHARMAT POIGN;;47,20;47,20;20,0;;;;0;1;1
14196;;;3760211840419;ETHYLOTEST ELECTRONIQUE ETHYWAY;;262,70;262,70;20,0;;;;0;1;1
13445;3401044573401;4457340;3701127706598;CHAISE GR ROUL OCEAN 380200MM;;249,22;249,22;20,0;;;;0;1;1
17727;;2450774;;PILE RENATA357 SR44W;;2,90;2,90;20,0;;;;0;1;1
10645;;;4008339619050;Bouillote SMART 1.8l rose;;24,90;24,90;20,0;;;;5;1;1
5607;;9001478;;MASQUE LAVABLE UNS PHARMAT;;3,30;3,30;5,5;;;;2;1;1
18537;;;3701129000694;lot BICARE + 2POUDRE ET 1 BAD OFFERTE;;11,90;11,90;20,0;;;;0;1;1
1188;;9001509;;MASQUE HT FILT CHIR BLEU PHARMAT UNITAIRE;;,12;,12;5,5;;;;1050;1;1
2254;;9800073;3511019607205;LOUPE LUNETTES LCP D2;;14,90;14,90;20,0;;;;15;1;1
18810;3401520391765;2039176;;AIG SERT PROL 1 T 3/8 F2833 16 75CM 5/0;;15,90;15,90;20,0;;;;0;1;1
19163;;;3352712007332;ABCEDYL GA FL 1L BOIRON;;70,50;70,50;20,0;;;;0;1;1
15650;;2052225;5414874003435;ID EXPERT SLIP MAXI MEDIUM SC/15 ( CARTON DE 3 );;18,00;18,00;20,0;;;;0;1;1
6964;;6021570;;KLORANE SHAM PIV APAIS 200ML;;7,50;7,50;20,0;;;;1;1;1
1977;;9001053;;PPC APNEE DU SOMMEIL FORFAIT 9.TL2/SEMAINE;;9,74;9,74;20,0;;;;0;1;1
8764;;;3532679429983;REX-OREG CURE OREIL;;4,95;4,95;20,0;;;;8;1;1
12471;3401099419228;9941922;;LOUPE LUNETTES LCP D3.5;;14,90;14,90;20,0;;;;4;1;1
1191;;9001610;;MASQUE FFP2 PHARMAT VENTE A L'UNITE;;,50;,50;5,5;;;;650;1;1
16601;;7325863;;SUCETTE ORTHO JAUNE;;3,50;3,50;20,0;;;;1;1;1
17147;;6296740;;FACIRAT HLE FL/1L;;47,98;47,98;5,5;;;;0;1;1
15562;;;4892937370471;NATURA'BRUM brumisateur 200ml;;11,90;11,90;20,0;;;;8;1;1
2901;;2450785;;OTE AGRAFES sterile 09835mm PHARMAT;;5,50;5,50;20,0;;;;0;1;1
8668;;;0036336179363;LINGETTES HYDROAL PHARM UPP B/10;;3,79;3,79;20,0;;;;0;1;1
18936;;2453154;5410853039303;PILE LR6 9V REF 6LF22 MM;;4,20;4,20;20,0;;;;0;1;1
2959;;;3094905547378;PRORHINEL PACK DECOUVERTE;;19,95;19,95;20,0;;;;0;1;1
11674;;;3770017244113;THERMOMETRE DIGITAL KARAM;;5,90;5,90;20,0;;;;22;1;1
14388;3401598195524;9819552;3511016054439;LUC ET LEA SUCETTE SYMÉT 0-6MOIS OISEAU;;4,10;4,10;20,0;;;;1;1;1
13500;;2453065;;PILE AUDITIVE B/6 13ZA MM;;7,40;7,40;20,0;;;;0;1;1
14511;;7422738;;CPF COLLODION 250ML;;59,85;59,85;2,1;;;;1;1;1
14508;;2451563;;CANNE COURB HETRE LUX 95MM;;14,90;14,90;20,0;;;;1;1;1
8698;;2451067;0120884389144;ENEMA ENSEMBLE A LAVEM 1,5L 6010G MM;;8,00;8,00;20,0;;;;2;1;1
19180;;2451046;3700425924031;GANT LATEX NON POUDRES T 7-8 MEDI TEK;;8,10;8,10;5,5;;;;0;1;1
18099;;2451053;3700425932333;GANTS NITRILE N POUDRE M 7-8 b/100;;7,30;7,30;5,5;;;;0;1;1
2346;;;6939663976237;sejoy autotest bte 1;;5,20;5,20;,0;;;;0;1;1
8301;;6087981;;CHAUSSUR PODAHEEL S 36-39;;60,69;60,69;5,5;;;;0;1;1
2893;;9001567;;GANT VINYLE NON POUDRE 6/7 S BTE 100;;19,90;19,90;5,5;;;;0;1;1
8656;;6017434;;SER BD EMERALD 5ML 307731;;,40;,40;20,0;;;;0;1;1
7975;;7950779;;COTON CARDE TETRA 500G;;16,10;16,10;20,0;;;;0;1;1
17202;;5824243;;ABAISSE LANGUE AD 100 10500MM;;5,00;5,00;20,0;;;;86;1;1
19353;;2451010;3760223830200;TAPIS DOUCHE 55X55;;15,20;15,20;20,0;;;;0;1;1
19210;;;3760316090023;STRAP NEURO TENSI+PF0102 MM;;9,50;9,50;20,0;;;;0;1;1
14186;;4705795;;LUC ET LEA COFFR BAIN MASS FI;;19,90;19,90;20,0;;;;3;1;1
19393;;5381113;5414874002919;ID PANTS NORMAL T/L 14;;15,40;15,40;20,0;;;;2;1;1
15819;;;3770009632379;AROMACOMTOIS SAVON LIQUIDE SAPIN BLANC 250ML;;7,95;7,95;20,0;;;;6;1;1
6284;3401560013627;;;CEINTURE AISANCE LIT T2;;204,00;204,00;20,0;;;;0;1;1
15471;;;5414874008560;ID COMFY JUNIOR 24-47KG X14M 8/15ANS;;10,80;10,80;20,0;;;;0;1;1
19848;;;3596200097683;weleda coffret sport;;18,90;,00;20,0;;;;3;1;1
13832;;7794196;;EARBAND BANDEAU NOEPRE SMALL;;24,90;24,90;20,0;;;;0;1;1
13117;;;6973861686680;AUTOTEST covid naso sejoy b/1;;5,20;5,20;,0;;;;0;1;1
13436;;;3700567700159;VERSOL EAU STERILE 500ML;;4,60;4,60;20,0;;;;0;1;1
5596;;2451729;;PROLONGATEUR BEXEN 131.03  MM LONGUEUR 30 CM;;1,70;1,70;20,0;;;;1;1;1
15330;;5197639;;ATTELLE ALUMOUSSE DOIGT 20X21;;5,90;5,90;20,0;;;;0;1;1
17807;;2450795;6971605470649;gant vinyle taille L 8_9  b/100  non poudres;;5,00;5,00;5,5;;;;0;1;1
14862;;6154224;;MAGNESIUM SULFATE SCH/30G B/20 COOPER;;32,00;32,00;5,5;;;;19;1;1
14473;;;7640131971195;BROS-DENT EDEL+WH BLANC;;4,50;4,50;20,0;;;;1;1;1
5595;;9312853;;LOCATION DEAMBULATEUR JUSQU'A 26 SEMAINES;;2,21;2,21;20,0;;;;0;1;1
1974;;8132066;;COQUE oculaire TRANSPARENTE 2R1040  MM;;5,10;5,10;20,0;;;;0;1;1
