6730;;2487437;;CHAISE GARDE ROBE CANDY 155 BLEUE;;102,62;;20,0;;;;0;1;1
6731;3401566732089;6673208;3167670143509;VARITETINE REMOND 1436 RP 1435;;2,35;;20,0;;;;0;1;0
6733;3401566629433;6662943;;COOPER TEINT JABORANDI   250ML;;15,46;;20,0;;;;0;1;0
11250;;9005565;;LOCATION AEROSOL SIMPLE,SONIQUE, ULTRASONIQUE;;9,30;9,30;20,0;;;;0;1;1
9891;;2487012;;ELECTRODE STIMEX D50 (4);;5,18;5,18;20,0;;;;0;1;1
6735;3400956519439;5651943;;DEAMBULATEUR FIXE AD ANODISE ANTRACIT;;53,81;;5,5;;;;0;1;0
10780;;2488477;;MATELAS COMBI NOVAFORM CLASSII;;296,62;296,62;20,0;;;;0;1;1
6716;3401044581154;4458115;;TETEREL KITETT DOUBLE SK2D;;20,00;;20,0;;;;0;1;0
6721;3401373850327;7385032;3282779007085;ANNE PERAUD SAV TRA P DORE100G;;2,80;;10,0;;;;0;1;1
6729;3401046583637;4658363;;VELPEAU GEN ANAT NOIR 1400 1 T;;19,30;;5,5;;;;0;1;0
6704;3401578695402;7869540;3578830129019;ARKOPH MG MARIN AMP      BT 20;;14,77;;5,5;;;;0;1;0
6705;;7147574;3595892608191;BEBISOL EMBOUT STER JET  BT 10;;5,83;;20,0;;;;0;1;0
6706;3401546652451;4665245;3595894665246;INNOXA CRAYON LEVRES LIE DE VIN;;7,20;7,20;10,0;;;;1;1;1
6679;3401073164625;7316462;;VENOFLEX2 CHAU F MIC NO L3 2 T;;30,98;;5,5;;;;0;1;1
6681;3401562298213;6229821;;VENOFLEX2 CHAU H N2GR RPNOI2 T;;30,30;;5,5;;;;0;1;1
6690;;4538179;;SIG CH DETE2 AZU N M  3222   T;;38,40;;5,5;;;;0;1;1
6691;;3719631;;COTAREG  80MG/12MG5 CPR BT 90;;66,73;;2,1;;;;0;1;0
6673;3401070944640;7094464;;VENOFLEX1 COL MICROF BEIG N4 T;;57,59;;5,5;;;;0;1;1
6674;3401071653657;7165365;;VENOFLEX1 COL MICROF NOIR L3 T;;42,03;;5,5;;;;0;1;1
6676;3401071653138;7165313;;VENOFLEX1 COL MICROF NOIR N3 T;;45,49;;5,5;;;;0;1;1
6678;3401073161891;7316189;;VENOFLEX2 BS CUI MI N4AG NO2 T;;55,66;;5,5;;;;0;1;1
6667;3401073157870;7315787;;VENOFLEX1 BS CUI MIC NO N3 2 T;;36,44;;5,5;;;;0;1;1
6668;3401073157931;7315793;;VENOFLEX1 BS CUI MIC NO N4 2 T;;43,40;;5,5;;;;0;1;1
6671;3401070944411;7094441;;VENOFLEX1 COL MICROF BEIG N2 T;;49,30;;5,5;;;;0;1;1
6663;;7355373;3322547355373;VENACTIF1 BS GLIS    NOIR  2 T;;40,68;;5,5;;;;0;1;1
6664;;7355781;3322547355786;VENACTIF2 CHAUS MOT RAY NOI3 T;;30,62;;5,5;;;;0;1;1
6665;3401073159072;7315907;;VENOFLEX1 BS CUI MIC BE L1 2 T;;43,40;;5,5;;;;0;1;1
6644;3401560677324;6067732;;PARAFFINE HLE APAIS COOP BID 5L;;27,55;;2,1;;;;0;1;0
6649;;9001455;;SANGLES SOULEVE MALADE;;24,15;;20,0;;;;0;1;1
6597;3401576449823;7644982;5000174861105;FLUOCARIL KID BR DEN2  6A INI;;3,00;;10,0;;;;0;1;0
6616;;7914720;3760155435009;LE NEGRI INHALEUR 6GR;;4,80;;10,0;;;;0;1;0
6629;3401566022722;6602272;3245423018004;MAPA GT JERSETTE   301   5 5 5;;10,15;;20,0;;;;0;1;0
6631;;7293672;5016003655104;MICROLET LANCET 200   A6551V T;;13,21;;5,5;;;;0;1;0
8882;3401525134138;2513413;;EMBOUT PIVOFLEX D19 GRIS;;2,35;2,35;20,0;;;;1;1;1
11384;;4437969;3660396001752;EPITACT COUS PLANT ETE   GM  2;;20,50;20,50;10,0;;;;0;1;1
6595;;9000421;;EVOLUPHARM BROSSE;;7,70;7,70;20,0;;;;0;1;1
6596;3401572012854;7201285;5000174860450;FLUOCARIL B DEN ITINERI MED CI;;5,50;;10,0;;;;0;1;0
6560;3401561587134;6158713;3282779029599;CIBLE BAUM AP RAS75ML RP T75ML;;12,00;12,00;20,0;;;;0;1;1
6573;3401061343162;6134316;;COOPER THERMOM YAOURTH;;3,26;;20,0;;;;0;1;0
6574;;9001515;;CORDELETTE NOIRE;;2,10;2,10;20,0;;;;4;1;1
8188;;7803239;3595892549296;BEBISOL hochet de dentition  peluche;;8,10;8,10;20,0;;;;0;1;1
6550;3401563389064;6338906;4001478594394;BLENDADENT MEDIC 4 RECH SOFT;;7,68;;20,0;;;;0;1;0
6554;;8986868;;BROSSE SANODIANE COULEUR PM;;5,70;5,70;20,0;;;;3;1;1
6555;3401565309114;6530911;0070942006187;BUTLER B 4CYL 618RP 8CYL 618;;4,03;;20,0;;;;0;1;0
11034;3401099874270;9987427;;VENOTRAIN MICRO 3 Bas a-f d PF cr LC;;29,78;29,78;5,5;BAUERFEIND;VENOTRAIN MICRO 3;;0;1;1
1905;;4375814;3322544375817;GIBAUD GENOU MAINT S  5001;;9,80;;20,0;GIBAUD;GIBAUD;;0;1;0
1906;;4375866;3322544375862;GIBAUD CHEVIL MAINT S  5002;;9,80;;20,0;GIBAUD;GIBAUD;;0;1;0
2370;;4559098;3322544559095;GIBAUD TSHIRT F MC ROS 7006 L;;30,00;;20,0;GIBAUD;TECHNICAL WEAR;;0;1;0
4128;3401351072635;5107263;3595895107264;INNOXA RAL DUO TENDRE POURPRE;;7,50;7,50;20,0;OMEGA PHARMA FRANCE - RESEAU ESSENTIEL;INNOXA AUTOMNE HIVER 2012;;0;1;1
6541;3401542507397;4250739;9782501032278;ALLERGIES ET RHUME DES FOINS;;7,90;;5,5;;;;0;1;0
6544;3401542522536;4252253;9782012367265;ATTENDRE BEBE HACHETTE;;28,00;;5,5;;;;0;1;0
11929;;;6973861680350;boiron autotest covid 19 bte 1;;3,35;3,35;20,0;;;;30;1;1
11947;3401047974618;;;FAUT TRANSFERT STAN T40CM;;356,94;356,94;5,5;;;;0;1;1
11856;3401560097900;;;Ceint ventrale arpegia 140cm ;;43,20;43,20;20,0;;;;0;1;1
11448;;;4005900980465;Eucerin Hyaluron filler + elasticity duo routine;;35,50;35,50;20,0;;;;0;1;1
11484;;;3615800045969;Canne angl ad pallas ano b/v u;;12,20;12,20;10,0;;;;4;1;1
11327;;;3376122350673;CHAUSSURES PODOWELL STINA NOIR T39;;91,62;91,62;5,5;;;;0;1;1
11396;;2494420;;Vicryl 3 2.0 1/2 26 JV 969;;8,50;8,50;20,0;;;;0;1;1
11214;;2479336;;boite dentier blanc;;3,60;3,60;20,0;;;;0;1;1
11236;;;3700425923393;Ote agraffe sterile;;2,40;2,40;20,0;;;;0;1;1
11087;;;3760223831245;tapis bain 100 x 40 cm blanc;;32,60;32,60;20,0;;;;0;1;1
10852;;;3760223832761;ROLLATOR 4 ROUES PRIMO;;103,81;103,81;10,0;;;;0;1;1
10943;;;3661809030024;Protege deau Dr helewa X 20;;17,50;17,50;20,0;;;;0;1;1
10720;;2485504;;sering nue 20ml excentrée;;,30;,30;20,0;;;;1;1;1
10775;;;3615800043743;CANNE T REGLABLE BRONZE;;12,20;12,20;5,5;;;;0;1;1
10654;3401525203827;;;FAUT ROUL ACTION2 NG DI T48;;603,65;603,65;5,5;;;;0;1;1
10412;;;6921963712233;AUTOTEST COVID BOSON NASAL BTE5;;26,00;26,00;,0;;;;0;1;1
10203;3401561785615;;;doigtier simili cuir lacet t2;;6,50;6,50;20,0;;;;0;1;1
10300;;;4008339624139;BOUILLOTTE FLEURS 2L;;18,50;18,50;20,0;;;;0;1;1
10109;3401525015970;;;sering bd 50/60ml verrou luer lock;;,55;,55;20,0;;;;0;1;1
10118;3401581502889;;;GRENOUIL SARK BLANC  T 58-60;;37,80;37,80;20,0;;;;0;1;1
10155;;;3614819998235;COOPER SODIUM CHLOR 500MG BTE 50;;7,30;7,30;5,5;;;;0;1;1
10199;;;4005900776846;EUCERIN DUO ROUTINE VOLUME LIFT;;31,90;31,90;20,0;;;;0;1;1
10015;;;4260168221129;KTAPE COULEUR BLEU 50MMX5;;14,20;14,20;20,0;;;;0;1;1
10065;;;5420040830620;Nipro sering 5ml luer lock;;,20;,20;20,0;;;;0;1;1
10072;;;5420040816495;seringue Nipro luer lock 10ml;;,20;,20;20,0;;;;0;1;1
9930;;;3597610242755;ANOSAFE MANUCLEAR 500ML;;5,95;5,95;20,0;;;;0;1;1
9931;;2470895;;SONDE VAGINALE NOVATYS;;32,92;32,92;20,0;;;;0;1;1
9932;3401525286332;;;SONDE VAGINALE PERIZIDE 4;;36,92;36,92;20,0;;;;0;1;1
9934;3401060062965;;;ROLLATOR 4 ROUES MIGO;;68,91;68,91;10,0;;;;0;1;1
9986;;;3376122256371;FAUSTINE BEIGE P37;;45,90;45,90;20,0;;;;0;1;1
10492;;;6970493090878;AUTOTEST COVID DYMIND NASAL BTE 1;;4,90;4,90;,0;;;;0;1;1
10489;;;4260168221068;ktake for me poignet/genou;;5,50;5,50;20,0;;;;0;1;1
10502;;;6973861680169;auto-test covid 19  anbio biotech  bte 5 tests;;16,75;16,75;,0;;;;0;1;1
10297;;;4008339624153;BOUILLOTTE VOILIER 2L;;22,00;22,00;20,0;;;;0;1;1
10343;;;4005900776709;EUCERIN DUO ROUTINE HYALURON + ELASTICITY;;35,50;35,50;20,0;;;;0;1;1
9911;;;3376122193225;IZAYA BEIGE P 37;;39,90;39,90;20,0;;;;0;1;1
9913;;;3376122193300;IZAYA NOIR P38;;39,90;39,90;20,0;;;;0;1;1
9920;;;3376122256364;FAUSTINE P38;;45,90;45,90;20,0;;;;0;1;1
9757;;;3597610270420;ANIOSAFE SAVON DOUX FL250ml;;2,80;2,80;20,0;;;;0;1;1
9795;;2478941;;seringue gav 50/60ml;;1,00;1,00;20,0;;;;0;1;1
9704;;;3701127709698;COUSSIN ROND PERCE BLEU;;42,50;42,50;20,0;;;;0;1;1
9728;3401525321842;;;AMD COTTON FIX LARGE MARRON;;1,40;1,40;20,0;;;;9;1;1
9426;;;5420040826470;cath court nipro 20g rose 32mm;;1,60;1,60;20,0;;;;1;1;1
3755;3401398798963;9879896;;TOPIALYSE PALPEBRAL CREM  10ML;;19,39;;20,0;SVR;SVR PALPEBRAL;PARAPHARMACIE/PRODUITS D'HYGIENE/SAVONS ET AUTRES PRODUITS NETTOYANTS/PRODUITS DE SOINS;0;1;0
2531;3401546803396;4680339;3595894680331;INNOXA RAL ROSE ORANGE 202;;7,50;7,50;20,0;OMEGA PHARMA FRANCE - RESEAU ESSENTIEL;INNOXA HAUTE TOLERANCE;PARAPHARMACIE/PRODUITS DE MAQUILLAGE/MAQUILLAGE DES LEVRES/ROUGES A LEVRES;1;1;1
2533;3401546801736;4680173;3595894680171;INNOXA RAL FUSHIA 207;;7,50;7,50;20,0;OMEGA PHARMA FRANCE - RESEAU ESSENTIEL;INNOXA HAUTE TOLERANCE;PARAPHARMACIE/PRODUITS DE MAQUILLAGE/MAQUILLAGE DES LEVRES/ROUGES A LEVRES;1;1;1
9529;3401548920534;4892053;;SEAU BLANC AV COUV PORTE SEAU;;22,00;22,00;20,0;;;ACCESSOIRES/MAINTIEN A DOMICILE MATERIELS/MATERIELS D'AIDE A DOMICILE;0;1;1
4386;;2147948;;AROMA CONFORT ARTICULAIRE;;20,68;;5,5;AROMA CELTE;AROMA CELTE CONFORT ARTICULAIRE;DIETETIQUES/DIETETIQUE ADULTES/COMPLEMENTS NUTRITIONNELS/MUSCLES ET OS;0;1;0
6465;3400307988099;0798044;;BOIRON VITAMINE B6 3CH TU.GRAN.;;2,26;;2,1;BOIRON;VITAMINE B6 BOIRON;SPECIALITES HUMAINES/SPECIALITES HOMEOPATHIQUES;0;1;0
11532;;;3760200510088;Visioclean (spray nettoyant optique) ;;5,20;5,20;20,0;;;;1;1;1
6680;3401562298152;6229815;;VENOFLEX2 CHAU H N1GR RPNOI1 T;;30,30;;5,5;;;;0;1;1
6725;3401579738696;7973869;3282779031875;ANNE PERAUD SAV THE RO CAP100G;;2,80;;20,0;;;;3;1;1
11028;3401548832615;;;BARRE APPUI ABS DR PROFIL032cm;;19,50;19,50;20,0;;;;0;1;1
1972;3400936909793;3690979;;VITAM B12 BAYER CPR 1MG BT 40;;8,22;;5,5;BAYER SANTE FAMILIALE;VITAMINE B12 BAYER;;0;1;0
11444;;;4005900995131;Eucerin Hyaluron filler + 3x effect coffret cadeau;;32,50;32,50;20,0;;;;0;1;1
10630;;;4028691570806;broadline spot on chats 2.5-7.5 kg x3 pipettes;;31,25;31,25;20,0;;;;0;1;1
8232;;;3661474255043;broyeur coupeur comprimé luxe;;8,60;8,60;20,0;;;;0;1;1
11603;3401525203476;;;Faut roul action2 ng di t40.5;;603,65;603,65;5,5;;;;0;1;1
9114;;;5420040826494;cath court 22g bleu;;1,55;1,55;20,0;;;;1;1;1
9922;;;3376122256357;FAUSTINE BEIGE P 39;;45,90;45,90;20,0;;;;0;1;1
12052;;2491054;;lit barriere potence euro 1000 gris blanc;;1350,00;1350,00;20,0;;;;0;1;1
7456;;;7938000406177;chaise de toilette et rehausse;;110,50;;20,0;;;;0;1;0
1907;;4375895;3322544375893;GIBAUD CHEVIL MAINT XL 5002;;9,80;;20,0;GIBAUD;GIBAUD;;0;1;0
11419;;2551968;;microfus 19G11/10 sec ivoire;;,95;,95;20,0;;;;0;1;1
3023;3401062051929;6205192;;URGO CREVASSE TALONS 3.25ML;;11,52;;20,0;URGO;URGO FILMOGEL;;0;1;0
7453;3401582794092;;;decapsuleur de medicament;;6,60;;20,0;;;;0;1;1
11006;;;4052199142142;set pose voie peripherique hartmann;;10,65;10,65;20,0;;;;0;1;1
6557;3401564679058;6467905;0709420661050;BUTLER MANCH METAL P BROS610;;7,83;;20,0;;;;0;1;0
11217;3401041352283;;;SIEGE BAIN PIVOT DAKARA;;130,40;130,40;20,0;;;;0;1;1
8741;;;3661809006470;GANT VINYL NST NP 8/9X100;;12,60;12,60;20,0;;;;0;1;1
7451;;;3760059230069;sac hygienique care bag pour seau;;15,90;15,90;20,0;;;;0;1;1
6808;3401563316084;6331608;;ROCHE CANULE Canule rectale rigide, réutilisable.;;,00;,00;20,0;;;;1;1;1
7440;;;3700918607816;chaussure chut amoca noire t43/paire;;93,76;;5,5;;;;0;1;0
10298;;;4008339624405;BOUILLOTTE VELOURS 2L;;18,50;18,50;20,0;;;;0;1;1
6572;;2996251;;COOPER SULFATE DE CUIVRE BTE100 SAC 1G;;,21;;5,5;;;;0;1;0
9859;;2471227;;sering nipro luer lock 5ml;;,20;,20;20,0;;;;0;1;1
6576;;3719625;;COTAREG  80MG/12MG5 CPR BT 30;;24,58;;2,1;;;;0;1;0
8876;3401525134657;;;EMBOUT DEAM D25MM;;1,45;1,45;20,0;;;;1;1;1
9097;;2551916;;catheter court 24G JAUNE;;1,55;1,55;20,0;;;;2;1;1
9197;;;3760262111025;GEL HYDROALCOOLIQUE 500ML;;6,60;6,60;5,5;;;;0;1;1
11017;;;3701077400362;autotest ninonasal x5;;16,75;16,75;,0;;;;0;1;1
1135;3400935328496;3532849;;NIFUROXAZIDE EG   4% SUSP BUV;;2,84;;5,5;EG LABO;NIFUROXAZIDE EG;SPECIALITES HUMAINES/APP DIGESTIF METABOLISME/A DIAR AP ELECT A INF INT/ANTIINFECT INTESTINAUX;0;1;0
6551;3401565884833;6588483;4001478019415;BLENDADENT PROFESS PLUS RP  S;;183,56;;20,0;;;;0;1;0
1746;3401341324775;7785607;;YZOAR Bme lèv répar lab;;2,90;2,90;20,0;EVOLUPHARM;YZOAR;;0;1;1
11011;;;3664604001596;matelas novaform 160 cm;;296,62;296,62;20,0;;;;0;1;1
9387;3401060979287;;;MICROFUS MIRAGE 22G7/10;;,65;,65;20,0;;;;0;1;1
8252;;;3701126700344;Verre plastique;;2,50;2,50;20,0;;;;0;1;1
8530;3401578897615;;;TETEREL LACTASET DOUBLE BT;;37,00;37,00;20,0;;;;0;1;1
10528;;;3376122032517;podowell  tatoo T41 anthracite;;43,00;43,00;20,0;;;;0;1;1
10296;;;4008339536180;FASHY BOUILLOTTE ENF GIRAFE;;16,90;16,90;20,0;;;;0;1;1
6675;3401071653718;7165371;;VENOFLEX1 COL MICROF NOIR L4 T;;54,41;;5,5;;;;0;1;1
10878;3401525350248;;;drap glisse oli 130x70;;39,00;39,00;20,0;;;;0;1;1
6677;3401071653367;7165336;;VENOFLEX1 COL MICROF NOIR N4 T;;54,41;;5,5;;;;0;1;1
10902;;2483238;;DEAMBULATEUR ROLLATOR 4 ROUES HMS;;91,81;91,81;10,0;;;;0;1;1
7274;;;3661809000195;microperf 22G 7/10 19MM sec noir;;,90;,90;20,0;;;;1;1;1
8877;3401525134077;;;Embout canne marche n°4/5 D18 mm;;2,10;2,10;20,0;;;;0;1;1
9147;;;4008339567283;Carré dehoussable 15x15 cerise chien;;12,00;12,00;20,0;;;;0;1;1
9784;3401060055073;;;deambulateur fixe ad butterfly decor;;53,81;53,81;10,0;;;;0;1;1
2369;;4559000;3322544559002;GIBAUD TSHIRT H MC GRI 7004 XL;;30,00;;20,0;GIBAUD;TECHNICAL WEAR;;0;1;0
11094;;;5708932135146;brava toilette intime lingettes x 15;;8,90;8,90;20,0;;;;0;1;1
10828;;;3664604050815;PINCE PREHENSION HANDI R 60CM;;12,65;12,65;20,0;;;;0;1;1
12145;;2476452;;Pince préhension 82cm ;;9,90;,00;20,0;;;;0;1;1
8142;;7946453;3595897946458;BEBISOL ANNEAU DENT GEL REF GM;;8,10;8,10;20,0;;;;0;1;1
11267;;2486739;;champ soins adh perce 50x60 U;;1,70;1,70;20,0;;;;0;1;1
6588;3401562349052;6234905;3522668715012;DODIE SYST BOUCH BIB;;3,24;;20,0;;;;0;1;0
10513;;;6973861686680;autotest anbio boite 1;;3,35;3,35;,0;;;;0;1;1
10569;;;3664604039841;COUSSIN POSITION BOUEE;;41,16;41,16;20,0;;;;0;1;1
6635;3401578163192;7816319;;MOUSTICOLOGNE SPIRALE PLEIN AIR;;4,06;;20,0;;;;0;1;0
10485;;;3760336070760;MASQUE FFP2 MPTECH EN 149 BTE 20;;,80;,80;5,5;;;;0;1;1
10474;3400930916124;3091612;;RIGOLLOT SINAPISME SAC 10;;14,23;14,23;5,5;SERP;SINAPISME RIGOLLOT;SPECIALITES HUMAINES/APPAREIL RESPIRATOIRE/REVULSIFS PERCUT/INH/REVULSIFS ET PRDT INHAL;0;1;1
1654;3400934583957;3458395;;ULTRA-LEVURE 200mg Gél Fl/10;;4,84;;10,0;BIOCODEX;ULTRA-LEVURE;SPECIALITES HUMAINES/APP DIGESTIF METABOLISME/A DIAR AP ELECT A INF INT/ANTIDIAR MICROORGANISMES;0;1;0
7715;;;3700918602057;PHARMA CONFORT ACHILLEE BEIGE T39;;55,00;55,00;20,0;;;;0;1;1
6670;3401073160771;7316077;;VENOFLEX1 CHAU F MIC BE N4 2 T;;30,30;;5,5;;;;0;1;1
6724;3401579738528;7973852;3282779031851;ANNE PERAUD SAV THE NO MON100G;;2,80;;20,0;;;;1;1;1
6688;3401563074038;6307403;;WATERPIK MINI EMBOUT 2;;4,20;4,20;20,0;;;;0;1;0
8338;;;5415174002692;tabouret de douche jinny blanc;;49,50;49,50;20,0;;;;0;1;1
11303;;;3701127751857;canne angl enf tiki black/anis;;12,20;12,20;10,0;;;;3;1;1
12045;3401571049844;7104984;;MATELAS ANTIESCARESMGM;;135,45;135,45;20,0;;;;0;1;1
7391;;;7613117006501;pura stylo autopiqueur gratuit;;,00;;20,0;;;;1;1;1
6619;3401572159337;7215933;;LESACTIFS CHAUS H FATIG NOIR 1;;9,83;;20,0;;;;0;1;1
11502;;;3376122344603;CHUT MARTA COULEUR TAUPE POINTURE 38;;105,02;105,02;5,5;;;;0;1;1
6569;3401563384151;6338415;;COOPER CHL NA 1G       SAC 100;;,64;;10,0;;;;63;1;1
11237;;;3760223831320;enfile bas contention easy;;45,50;45,50;20,0;;;;0;1;1
10106;;;3661809014260;SERING 50/60 ML EXCENTRE;;,45;,45;20,0;;;;0;1;1
6666;3401073158303;7315830;;VENOFLEX1 BS CUI MIC NO L4 2 T;;43,40;;5,5;;;;0;1;1
9912;;;3376122193256;IZAYA BEIGE P40;;39,90;39,90;20,0;;;;0;1;1
11114;;2493828;;gel conducteur neurost 60g;;8,50;8,50;20,0;;;;0;1;1
6797;;;4897050680162;HOMEO-BOX 10 TUBES;;14,00;;20,0;;;;6;1;1
9557;;;3156260038073;Masque chirurgical 3 plis;;,20;,20;5,5;;;;0;1;1
10817;3401125134590;;;EMBOUT DEAM D22MM;;2,30;2,30;20,0;;;;1;1;1
2534;3401546802627;4680262;3595894680263;INNOXA BEIGE BRUN 301;;7,50;7,50;20,0;OMEGA PHARMA FRANCE - RESEAU ESSENTIEL;INNOXA HAUTE TOLERANCE;;0;1;1
7441;;;3700918607809;chaussure chut amoca noire t42 /paire;;93,76;;5,5;;;;0;1;0
2691;;4835291;3322544835298;LOMBOGIB CT WORKWEAR H6544 2 T;;66,82;;5,5;GIBAUD;LOMBOGIB WORKWEAR;;0;1;0
6793;;0006055;;COUSSIN DE SIEGE  EN MOUSSE;;27,14;;20,0;;;;0;1;0
6984;3401560646795;;;COOPER ac salicylique 5g bte 100;;,62;;10,0;;;;0;1;0
10717;;9006429;3511010270118;LUNETTE FEM AVIATEUR NOIR 27011;;27,00;27,00;20,0;;;;0;1;1
11191;;2473415;;écharpe triangulaire 90x90x130;;1,30;1,30;20,0;;;;0;1;1
6641;3401566798436;6679843;5099457000232;ORAL B BR D IND40RP D SAIN MED;;4,07;;20,0;;;;0;1;0
9903;3401525397892;;;DEAMBULATEUR 2 ROUES ACTIO2;;53,81;53,81;5,5;;;;0;1;1
10271;;;4028691568223;NEXGARD 68MG CHIEN CP 10-25KG BTE3;;36,85;36,85;20,0;;;;0;1;1
4672;3400934823763;3482376;;ELUDRIL SOL FL 90ML;;2,81;;5,5;PIERRE FABRE MEDICAMENT;ELUDRIL;SPECIALITES HUMAINES/APP DIGESTIF METABOLISME/STOMATOLOGIE DENT MEDIC/STOMATOLOGIE/ANTISEPT & ANTIINF BUCC;0;1;0
6711;3401347848435;4784843;3337872410673;ROCHE POSAY ANTHELIOS XL50+ CREM PS SP50ML;;15,63;;10,0;;;;0;1;0
12072;;;3760270171486;coupe ongles avec receptacle estipharm;;6,90;,00;20,0;;;;3;1;1
9313;;;3597610004773;ANIOSAFE SAVON DOUX FL 250ML;;3,40;3,40;20,0;;;;2;1;1
10563;3401525203247;;;Fauteuil roulant action3 NG DF T45.5;;558,99;558,99;5,5;;;;0;1;1
6669;3401073160603;7316060;;VENOFLEX1 CHAU F MIC BE N3 2 T;;30,30;;5,5;;;;0;1;1
10635;;2476762;3700446041908;brassard autotensio spengler;;53,15;53,15;20,0;;;;0;1;1
6662;3401163357821;6335782;3338020001279;UKAL ANNEAU GOMME SAC100     V;;,46;;20,0;;;;0;1;0
9991;3401125193962;;;STIMULATEUR URO STIM 2;;304,90;304,90;20,0;;;;0;1;1
10915;3401566624179;;;alcool modif 1l ;;9,50;8,80;20,0;;;;0;1;1
9949;;2479018;3664604029576;BASSIN LIT CONFORT;;15,30;15,30;20,0;;;;0;1;1
11548;;;3661809006456;GANT VINYL NST NP T7/8X100;;4,80;4,80;20,0;;;;0;1;1
10989;;6186129;4250274518992;Sonde hydrophile à usage unique IQ4304.12;;76,34;76,34;5,5;;;;0;1;1
8689;;;3661809005572;GANT LATEX SS POUDRE T8/9 100;;7,30;7,30;5,5;;;;0;1;1
10200;;;4005900786760;EUCERIN DUO ROUTINE ANTI-PIGMENT;;25,90;25,90;20,0;;;;0;1;1
7776;;;3661809029356;PERF 3VOIES 180CM;;1,20;1,20;20,0;;;;0;1;1
8919;;;3376122193232;IZAYA BEIGE P38;;39,90;39,90;20,0;;;;0;1;1
6556;3401570286226;7028622;;BUTLER GUM B DEN ORTH123RP 124;;3,83;;20,0;;;;0;1;0
11289;;;8032542092450;fleur bach spray d'urgence 20ml;;12,45;12,45;5,5;;;;0;1;1
6769;3401525123361;2512336;;TABOURET DOUCHE I-FIT 9780E;;64,58;;20,0;;;;0;1;0
10712;3401060048440;;;CIMADENT PANSEMENT DENTAIRE;;20,05;20,05;20,0;;;;0;1;1
8751;3401525327127;;3701126710749;Doigtier roulé en latex taille medium  x100;;,05;,05;20,0;;;;78;1;1
10008;;2551879;;cath court nipro 18gG vert;;1,55;1,55;20,0;;;;3;1;1
11014;3401566429231;;;gum cire orthodont;;,00;;20,0;;;;0;1;1
10432;3401525112594;2511259;;CANNE T PLIANTE 4 PART+DRAGON;;14,50;14,50;5,5;;;;0;1;1
11314;;;4005900980472;Eucerin hyaluron-filler + 3x effect DUO ROUTINE;;32,50;32,50;20,0;;;;0;1;1
6672;3401070944589;7094458;;VENOFLEX1 COL MICROF BEIG N3 T;;54,23;;5,5;;;;0;1;1
11030;;;8682742370744;MASQUE FFP2 AZ MED OLI-2025 50;;,50;,50;5,5;;;;21;1;1
6661;3401564931620;6493162;3514226493166;TOPIX 32 BR DENT ORTHODONT SPL;;3,87;;20,0;;;;0;1;0
10117;;;3661809002724;SERING 20ML LUER LOCK NIPRO;;,25;,25;20,0;;;;1;1;1
